"title"	"movieId"	"popularity"	"avgRating"
"Exorcist II: The Heretic (1977)"	1998	1167	1.92288
"Exorcist III, The (1990)"	1999	1252	2.65335
"Exorcist, The (1973)"	1997	16684	3.73433
"Exorcist: The Beginning (2004)"	8815	723	2.3935
"Exotica (1994)"	233	3644	3.52607
"Expect No Mercy (1995)"	107897	4	2.125
"Expecting (2013)"	138056	11	2.95455
"Expecting a Miracle (2009)"	128693	1	3.5
"Expecting Amish (2014)"	122573	6	3.08333
"Expecting Love (Mala wielka milosc) (2008)"	66897	4	2.375
"Expedition Happiness (2017)"	184667	3	3.5
"Expelled (2014)"	125918	28	3.28571
"Expelled from Paradise (2014)"	117446	30	3.1
"Expelled: No Intelligence Allowed (2008)"	59295	158	2.15506
"Expendables 2, The (2012)"	91485	2216	2.98669
"Expendables, The (2010)"	79695	3713	2.98438
"Experience Preferred... But Not Essential (1982)"	3047	90	3.56667
"Experience, The (Tadjrebeh) (1973)"	90084	6	3.66667
"Experiment in Evil (1959)"	136900	4	3.125
"Experiment in Terror (1962)"	6495	72	3.36111
"Experiment Perilous (1944)"	53382	4	3.25
"Experiment, The (2010)"	79860	267	3.28464
"Experimenter (2015)"	127116	208	3.42067
"Expert, The (1995)"	107899	1	1.5
"Experts, The (1989)"	4592	74	2.23649
"Expired (2007)"	61048	13	2.84615
"Explicit Ills (2008)"	175019	1	4
"Exploding Girl, The (2009)"	79723	25	3.1
"Explorers (1985)"	7743	531	3.40584
"Explosive City (2004)"	144316	10	3.5
"Expo (2012)"	184585	2	3
"EXPO: Magic of the White City (2005)"	72016	1	4
"Exporting Raymond (2010)"	95026	35	3.35714
"Exposed (1971)"	154250	5	2.3
"Exposed (1983)"	88417	7	2.85714
"Exposed (2016)"	151501	55	2.50909
"Express 'Moscow-Russia' (2014)"	173263	10	1.5
"Express, The (2008)"	62799	223	3.50897
"Expresso Bongo (1959)"	152421	2	3
"Exte: Hair Extensions (2007)"	139511	14	3.03571
"Extended Play (2006)"	155685	10	2.95
"Exterminating Angel, The (Ángel exterminador, El) (1962)"	8620	629	3.9841
"Exterminating Angels, The (anges exterminateurs, Les) (2006)"	67949	34	2.80882
"Exterminator, The (1980)"	4934	152	2.6875
"ExTerminators (2010)"	179031	1	2.5
"Exterminators of the Year 3000 (1983)"	145466	3	2.5
"External Affairs (1999)"	114327	1	3
"Extinct Pink (1969)"	186347	6	3.83333
"Extinction (2014)"	136676	1	3
"Extinction (2015)"	140131	87	3.01149
"Extinction (2018)"	191799	73	2.93151
"Extinction: The G.M.O. Chronicles (2011)"	141462	10	2.25
"Extortion (2017)"	170901	18	3.30556
"Extra Man, The (2010)"	82005	40	2.8
"Extract (2009)"	71248	663	3.03997
"Extracted (2012)"	99537	82	3.46341
"Extraction (2013)"	105470	4	2.5
"Extraction (2015)"	148867	44	2.46591
"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)"	79895	132	3.125
"Extraordinary Adventures of Mr. West in the Land of the Bolsheviks, The (Neobychainye priklyucheniya mistera Vesta v strane bolshevikov) (1924)"	72001	7	3.21429
"Extraordinary Illusions (1903)"	174167	1	2
"Extraordinary Measures (2010)"	74131	144	3.09028
"Extraordinary Mission (2017)"	173897	3	4
"Extraordinary Stories (Historias extraordinarias) (2008)"	94668	9	4.16667
"Extraordinary Tales (2015)"	145080	28	3.19643
"Extraordinary Voyage, The (2011)"	159185	10	3.75
"Extraordinary: The Stan Romanek Story (2013)"	175619	2	2
"Extraterrestrial (2007)"	173547	1	3
"Extraterrestrial (2014)"	115471	72	2.47917
"Extraterrestrial (Extraterrestre) (2011)"	95506	28	2.89286
"Extraterrestrial Visitors (1983)"	173017	3	2.66667
"Extreme Days (2001)"	4818	50	2.49
"Extreme Happiness (2010)"	187363	1	3
"Extreme Justice (1993)"	74302	5	2.3
"Extreme Measures (1996)"	1003	1721	3.13684
"Extreme Movie (2008)"	76119	59	1.80508
"Extreme Ops (2002)"	5880	108	2.00463
"Extreme Prejudice (1987)"	4106	148	2.9527
"Extreme Private Eros: Love Song 1974 (1974)"	59799	3	4
"Extremely Goofy Movie, An (2000)"	27253	241	3.09544
"Extremely Loud and Incredibly Close (2011)"	91325	617	3.40681
"Extremis (2016)"	169784	9	3.72222
"Extremities (1986)"	2419	389	3.18766
"Eye 2, The (Gin gwai 2) (2004)"	27903	43	2.98837
"Eye Above the Well, The (Het oog boven de put) (1988)"	88607	1	4
"Eye Catcher! (2014)"	176665	1	2.5
"Eye for an Eye (1966)"	120299	2	1.75
"Eye for an Eye (1996)"	61	2465	3.33631
"Eye For An Eye (2008)"	144596	10	3.45
"Eye for an Eye, An (1981)"	4946	102	2.7451
"Eye for an Eye, An (Silmä silmästä) (1999)"	93991	2	4.5
"Eye in the Sky (2016)"	155288	565	3.6531
"Eye In The Sky (Gun chung) (2007)"	100743	7	2.85714
"Eye Myth (1967)"	182529	2	1.5
"Eye of God (1997)"	6272	55	3.40909
"Eye of the Beholder (1999)"	3238	1330	2.35789
"Eye of the Cat (1969)"	112614	2	2.5
"Eye of the Devil (1966)"	93463	6	2.83333
"Eye of the Dolphin (2006)"	86846	3	2.16667
"Eye of the Eagle (1987)"	167932	2	3.75
"Eye of the Eagle (1997)"	154526	1	1
"Eye of the Hurricane (2012)"	119635	1	3.5
"Eye of the Needle (1981)"	5732	420	3.68452
"Eye of the Storm, The (2011)"	99325	2	3.75
"Eye of the Tiger (1986)"	32617	44	2.59091
"Eye of Vichy, The (Oeil de Vichy, L') (1993)"	683	41	2.63415
"Eye on Juliet (2017)"	187107	1	3.5
"Eye See You (D-Tox) (2002)"	7477	95	2.47895
"Eye, The (2008)"	57534	432	2.63079
"Eye, The (Gin gwai) (Jian gui) (2002)"	6909	568	3.32042
"Eyeball (1975)"	119637	1	1.5
"Eyeborgs (2009)"	133759	10	2.5
"Eyes of a Stranger (1981)"	87006	10	2.35
"Eyes of a Thief (2014)"	163304	3	2.83333
"Eyes of an Angel (1991)"	5823	21	2.85714
"Eyes of Crystal (2004)"	159896	1	3.5
"Eyes of Laura Mars (1978)"	3445	640	3.16484
"Eyes of Tammy Faye, The (2000)"	3859	453	3.63576
"Eyes of the Mothman (2011)"	87300	4	2.5
"Eyes Wide Open (Einayim Petukhoth) (2009)"	81305	35	3.37143
"Eyes Wide Shut (1999)"	2712	18650	3.2433
"Eyes Without a Face (Yeux sans visage, Les) (1959)"	841	619	3.71405
"Eyewitness (Janitor, The) (1981)"	5733	88	3.15341
"Eyjafjallajökull (2013)"	109027	22	3.06818
"Eyyvah Eyvah (2010)"	171393	5	3.5
"Ezra (2017)"	186699	1	3
"F for Fake (Vérités et mensonges) (1973)"	33072	315	3.69048
"F*&% the Prom (2017)"	183567	6	3.91667
"F*ck You, Goethe 2 (2015)"	142602	52	2.875
"F.C. De Kampioenen 2: Jubilee General (2015)"	183215	2	1.25
"F.C. De Kampioenen: Kampioen zijn blijft plezant (2013)"	149814	4	2.25
"F.I.S.T. (1978)"	48704	38	2.84211
"F.T.W. (1994)"	119639	1	3.5
"F/X (1986)"	3763	3516	3.43444
"F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991)"	3764	1043	2.71093
"Faat Kiné (2001)"	91256	7	3.5
"Fab Five: The Texas Cheerleader Scandal (2008)"	166072	3	3.5
"Fabled (2002)"	8975	8	2.3125
"Fabricated City (2017)"	171455	6	3.91667
"Fabulous Baker Boys, The (1989)"	3684	1954	3.3219
"Facciamo paradiso (1995)"	146966	1	0.5
"Face (1997)"	26970	13	3.26923
"Face (2002)"	7296	6	2.41667
"Face (Visage) (2009)"	89244	12	2.875
"Face 2 Face (2017)"	183965	3	2.33333
"Face in the Crowd, A (1957)"	3038	687	4.0182
"Face of a Fugitive (1959)"	64944	1	3
"Face of Another, The (Tanin no kao) (1966)"	63676	118	3.79661
"Face of Fire (1959)"	119641	1	3.5
"Face of Terror (2005)"	126407	3	2.83333
"Face the Music (1954)"	150818	1	3
"Face the Music (1993)"	119643	1	3
"Face to Face (Ansikte mot ansikte) (1976)"	7935	67	3.58209
"Face to Face (Faccia a faccia) (1967)"	54875	12	3.5
"Face/Off (1997)"	1573	22214	3.32903
"Faceless (1987)"	116684	5	2.1
"Faces (1968)"	702	436	3.76147
"Faces in the Crowd (2011)"	91626	95	2.93158
"Faces of Death (1978)"	5735	298	1.92282
"Faces of Death 2 (1981)"	5734	207	1.57005
"Faces of Death 3 (1985)"	5736	204	1.47059
"Faces of Death 4 (1990)"	5737	186	1.38978
"Faces of Death 5 (1996)"	5738	162	1.35494
"Faces of Death 6 (1996)"	5739	178	1.26124
"Faces of Death V (1995)"	179885	1	0.5
"Faces of Death: Fact or Fiction? (1999)"	5740	132	1.37121
"Faces of November (1964)"	151032	2	3.25
"Faces of Schlock (2005)"	81758	1	1.5
"Faces, Places (2017)"	175277	41	3.82927
"Facing Ali (2009)"	79760	81	3.62346
"Facing Fear (2013)"	114954	1	3
"Facing the Giants (2006)"	48711	162	3.59877
"Facing the Truth (At kende sandheden) (2002)"	83756	11	3.59091
"Facing Windows (Finestra di fronte, La) (2003)"	27744	101	3.49505
"Factory (2004)"	154900	2	3.25
"Factory Girl (2006)"	51174	272	3.2886
"Factory Girl (2013)"	142859	2	3.25
"Factory, The (2012)"	105053	65	2.86154
"Factotum (2005)"	38600	289	3.32872
"Facts of Life, The (1960)"	49402	6	3.25
"Faculty, The (1998)"	2428	6946	2.85942
"Fade To Black (1980)"	107914	13	2.61538
"Fade to Black (2004)"	8962	29	3.25862
"Fade to Black (2006)"	69332	4	2
"Fading Gigolo (2013)"	110718	156	3.19551
"Fading of the Cries (2011)"	137707	3	1.66667
"Fados (2007)"	92163	5	3.1
"Fagbug (2009)"	109209	6	2.91667
"Fahrenheit 451 (1966)"	6305	1821	3.59967
"Fahrenheit 451 (2018)"	188679	46	2.55435
"Fahrenheit 9/11 (2004)"	8622	10395	3.50202
"Fahrenhype 9/11 (2004)"	27919	17	3
"Fährmann Maria (1936)"	126239	2	3
"Fail Safe (2000)"	70432	77	3.57792
"Fail-Safe (1964)"	7560	1008	3.92956
"Failan (2001)"	75345	26	3.44231
"Failure (2013)"	155754	5	3.2
"Failure of Engineer Garin (1973)"	164453	2	4.25
"Failure to Launch (2006)"	44004	1686	2.86269
"Faintheart (2008)"	165121	1	5
"Fair Game (1986)"	160768	4	2.875
"Fair Game (1995)"	71	1366	2.35469
"Fair Game (2010)"	81641	488	3.42111
"Fair Haven (2017)"	169478	11	2.68182
"Fair of the Dove (1935)"	134896	2	2.75
"Fair Play (2006)"	142560	4	2.375
"Fair Sex (2012)"	162230	1	0.5
"Fairhaven (2012)"	102895	3	3.16667
"Fairlane Road (2016)"	163649	1	4
"Fairly Odd Christmas, A (2012)"	107079	3	0.666667
"Fairly Odd Movie: Grow Up, Timmy Turner!, A (2011)"	107115	7	0.928571
"Fairy Tales (1978)"	123894	2	2
"Fairy, The (La fée) (2011) "	94412	19	3.23684
"FairyTale: A True Story (1997)"	1654	686	3.26822
"Faith Connections (2013)"	169064	4	3.25
"Faith Like Potatoes (2006)"	72949	28	3.33929
"Faith of My Fathers (2005)"	144468	10	3.5
"Faith of Our Fathers (2015)"	136736	5	2.1
"Faith School Menace? (2010)"	113855	2	4
"Faithful (1910)"	174351	1	3.5
"Faithful (1996)"	664	333	3.04955
"Faithfully Yours (1988)"	175799	1	3.5
"Faithless (1932)"	108888	1	2.5
"Faithless (Trolösa) (2000)"	4072	152	3.38816
"Fake (2010) "	92706	1	3
"Fake It So Real (2012)"	100719	3	2.66667
"Fakta Ladh Mhana"	144528	1	1.5
"Fala Comigo (2016)"	180327	1	0.5
"Falco: Damn It, We're Still Alive! (2008)"	171367	1	3.5
"Falcon Rising (2014)"	129845	30	2.58333
"Falkenau, the Impossible (1988)"	162764	1	4
"Falkenberg Farewell (2006)"	187045	2	3.25
"Fall (1997)"	1574	131	3.1145
"Fall From Grace (2007)"	56599	9	3.44444
"Fall of Ming (2013)"	163699	2	3.75
"Fall of the House of Usher, The (chute de la maison Usher, La) (1928)"	25765	34	3.33824
"Fall of the House of Usher, The (House of Usher) (1960)"	4403	336	3.37202
"Fall of the House of Usher, The (Zánik domu Usheru) (1982)"	90845	14	3.17857
"Fall of the Republic: The Presidency of Barack H. Obama (2009)"	114331	6	2.41667
"Fall of the Roman Empire, The (1964)"	74820	29	3.58621
"Fall Out - Fall In (1943)"	182105	2	3.75
"Fall Time (1995)"	396	35	2.51429
"Fall, The (2006)"	59387	2683	3.93086
"Fallen (1998)"	1754	4324	3.49537
"Fallen (2005)"	153266	2	3
"Fallen (2016)"	169828	31	3.27419
"Fallen Angel (1945)"	31932	34	3.35294
"Fallen Angels (Duo luo tian shi) (1995)"	1757	600	3.85833
"Fallen Art (Sztuka spadania) (2004)"	57543	101	3.76238
"Fallen City (2011)"	144312	10	3.45
"Fallen Idol, The (1948)"	46664	151	3.76821
"Fallen Sparrow, The (1943)"	73086	10	3.25
"Fallen, The (2004)"	107912	5	2.2
"Fallen: The Beginning (2006)"	142086	21	3.2381
"Falling (a.k.a. Fallen) (2006)"	87322	6	3
"Falling Angels (2003)"	8952	29	3.18966
"Falling Awake (2009)"	119645	1	3
"Falling Cat (1894)"	168332	5	2.5
"Falling Down (1993)"	3020	7758	3.59783
"Falling for Grace (2006)"	179553	2	3.5
"Falling For You (1995)"	146590	1	3
"Falling From Grace (1992)"	132688	3	3.33333
"Falling in Love (1984)"	5078	169	3.10355
"Falling in Love Again (1980)"	1436	75	2.98667
"Falling Leaves (1966)"	159034	6	3.41667
"Falling Overnight (2011)"	148106	7	3.85714
"Falling Skies"	172915	16	3.3125
"Falling Skies"	153078	12	3.91667
"Falling Sky (2002)"	159331	2	2.5
"Falling Up (2009)"	74150	34	2.77941
"Fallout (1998)"	62671	7	2.28571
"Falls, The (1980)"	4935	52	3.51923
"False as Water (Falsk som vatten) (1985)"	80247	5	3.3
"False Trail (Jägarna 2) (2011)"	107543	10	2.7
"Falsely Accused (2016)"	165051	5	2.7
"Fame (1980)"	4936	1376	3.27253
"Fame (2009)"	71537	151	2.72848
"Fame High (2012)"	120076	5	3.6
"Familia (1996)"	42335	4	3.75
"Familiar Ground (2011)"	129907	2	3.75
"Familiar Strangers (2008)"	144560	11	3.40909
"Familie, En (2010)"	101767	7	3.64286
"Family Affair (2010) "	105663	1	4
"Family Band: The Cowsills Story (2011) "	104595	4	2.875
"Family Blood (2018)"	188449	7	2.5
"Family Business (1989)"	4593	306	2.8268
"Family Fever (2014)"	186265	1	2
"Family Film"	154184	4	2.875
"Family Flaw (2002)"	180141	1	4
"Family Friend, The (L'amico di famiglia) (2006)"	81059	27	3.75926
"Family Game, The (Kazoku gêmu) (1983)"	60880	7	3.92857
"Family Guy Presents Stewie Griffin: The Untold Story (2005)"	36708	1891	3.56954
"Family Guy Presents: Blue Harvest (2007)"	127390	195	3.35385
"Family Guy Presents: It's a Trap (2010)"	85780	430	3.3593
"Family Guy Presents: Seth and Alex's almost live comedy show (2009)"	147923	14	3.35714
"Family Guy Presents: Something, Something, Something, Dark Side (2009)"	140481	175	3.36
"Family Honeymoon (1949)"	107976	1	2.5
"Family Jewels, The (1965)"	8993	44	2.98864
"Family Jewels, The (Eierdiebe) (2003)"	83281	1	3.5
"Family Law (Derecho de familia) (2006)"	51341	13	3.38462
"Family Lies (2016)"	162164	1	3
"Family Life (1971)"	175857	3	3.5
"Family Life (1971)"	62467	4	4
"Family Man, The (2000)"	4023	6053	3.35577
"Family Meeting (2007)"	93628	3	4.16667
"Family Nest (1979)"	153048	3	3.66667
"Family Plot (1976)"	2177	672	3.21652
"Family Possessions (2016)"	174523	2	3
"Family Resemblances (Un air de famille) (1996)"	34246	52	3.65385
"Family Secrets (Familjehemligheter) (2001)"	105728	3	2.5
"Family Stone, The (2005)"	41573	1331	3.23441
"Family Thing, A (1996)"	635	1161	3.64169
"Family Ties Vacation (1985)"	172307	3	3.16667
"Family Tree (2012)"	110802	1	0.5
"Family Tree (L'arbre et la forêt) (2010)"	109573	3	3.33333
"Family Tree, The (2011)"	96383	12	2.54167
"Family United (La gran familia española) (2013)"	113001	16	3.21875
"Family Viewing (1987)"	4107	51	3.2549
"Family Way (2012)"	119800	4	3.125
"Family Weekend (2013)"	102286	48	3.28125
"Family, The (2013)"	104925	536	3.16325
"Family, The (Famiglia, La) (1987)"	79638	11	3.27273
"Famous Nathan (2015)"	147110	3	3.16667
"Fan (2016)"	157106	40	2.875
"Fan Girl (2015)"	163987	5	3.1
"Fan, The (1981)"	5655	178	2.7191
"Fan, The (1996)"	782	2999	2.87846
"Fan-Fan the Tulip (2003)"	177105	5	3.2
"Fanaa (2006)"	173827	15	3.43333
"Fanat (1989)"	189541	1	1.5
"Fanatics (Kulman pojat) (2012)"	105554	13	3.07692
"Fanboys (2009)"	68659	661	3.22542
"Fancy Pants (1950)"	8744	36	3.125
"Fancy, Fancy Being Rich (2002)"	186789	1	2.5
"Fandango (1985)"	2073	643	3.46812
"Fando and Lis (Fando y Lis) (1968)"	26164	62	3.55645
"Fandry (2013)"	117498	12	3.04167
"Fanfan la Tulipe (Fan-Fan the Tulip) (1952)"	70223	22	3.79545
"Fanfare (1958)"	153434	2	3
"Fangs of the Living Dead (Malenka) (1969)"	114754	4	2.375
"Fanie Fourie's Lobola (2013)"	152139	3	3
"Fanny (1932)"	66977	11	3.59091
"Fanny (1961)"	63629	13	3.34615
"Fanny (2013)"	119770	7	3.78571
"Fanny and Alexander (Fanny och Alexander) (1982)"	2068	2112	3.9768
"Fanny by Gaslight (1944)"	162042	2	3.25
"Fanny Hill (1964)"	137555	1	2
"Fanny Hill (2007)"	122268	6	2.83333
"Fanny's Journey (2016)"	169490	4	4.125
"Fans (1999)"	118530	8	2.0625
"Fant"	159325	1	3
"Fantasia (1940)"	1282	14694	3.68698
"Fantasia 2000 (1999)"	3159	4983	3.50682
"Fantasía... 3 (1966)"	166976	1	2.5
"Fantasies (1981)"	130750	1	2.5
"Fantasma (2006)"	84766	7	2.5
"Fantasma d'amore (1981)"	139040	3	3
"Fantasmagorie (1908)"	140545	19	3.05263
"Fantastic Beasts and Where to Find Them (2016)"	135143	3350	3.74104
"Fantastic Beasts and Where to Find Them 2 (2018)"	135426	20	4.025
"Fantastic Beasts and Where to Find Them 3 (2020)"	135428	15	3.5
"Fantastic Fear of Everything, A (2012)"	98279	127	3.08661
"Fantastic Flesh: The Art of Make-Up EFX (2008)"	108070	3	3.16667
"Fantastic Four (2005)"	34150	6846	2.73883
"Fantastic Four (2015)"	122902	1111	2.20927
"Fantastic Four, The (1994)"	95932	55	2.70909
"Fantastic Four: Rise of the Silver Surfer (2007)"	53464	3840	2.67461
"Fantastic Lies (2016)"	160416	20	3.35
"Fantastic Mr. Fox (2009)"	72226	5958	3.85733
"Fantastic Night, The (Nuit fantastique, La) (1942)"	3376	8	2.75
"Fantastic Planet, The (Planète sauvage, La) (1973)"	2495	1177	3.74257
"Fantastic Voyage (1966)"	3927	1809	3.49807
"Fantasticks, The (1995)"	4193	95	2.92105
"Fantastipo (2005)"	166496	1	4.5
"Fantomas (Fantômas - À l'ombre de la guillotine) (1913)"	100946	15	3.26667
"Fantomas (Fantômas) (1964)"	127040	71	3.46479
"Fantomas Unleashed (Fantômas se déchaîne) (1965)"	127042	56	3.57143
"Fantomas vs. Scotland Yard (Fantômas contre Scotland Yard) (1967)"	127044	50	3.52
"Fantômas: Fantômas Against Fantômas (1914)"	128007	6	3.16667
"Fantômas: Juve Against Fantômas (1913)"	128003	8	3.375
"Fantômas: The Dead Man Who Killed (1913)"	128005	6	3.25
"Fantômas: The False Magistrate (1914)"	128009	6	3
"Fantozzi 2000 - La clonazione (1999)"	139960	4	2.125
"Fantozzi Against the Wind (1980)"	170921	11	3.13636
"Fantozzi alla riscossa (1990)"	139978	7	3.35714
"Fantozzi Il Ritorno (1996)"	139966	7	2.57143
"Fantozzi in Heaven (1993)"	139976	4	3.25
"Fantozzi subisce ancora (1983)"	140000	11	3.22727
"Fantozzi va in pensione (1988)"	139982	11	3
"FAQs (2005)"	141124	6	3
"Far (2001)"	6675	11	2.59091
"Far and Away (1992)"	3259	3341	3.28584
"Far Country, The (1954)"	6426	96	3.4375
"Far Cry (2008)"	66808	76	1.95395
"Far Cry 5: Inside Eden's Gate (2018)"	185307	5	2.8
"Far from Heaven (2002)"	5812	2337	3.7024
"Far from Home (1989)"	88158	4	3.25
"Far From Home: The Adventures of Yellow Dog (1995)"	238	882	3.1644
"Far from Men (2014)"	132068	32	3.70312
"Far from the Madding Crowd (1967)"	55078	42	3.46429
"Far from the Madding Crowd (2015)"	132961	310	3.54516
"Far from the Motherland (1960)"	190541	1	2.5
"Far from Vietnam (1967)"	169246	2	3.75
"Far Horizons, The (1955)"	66590	4	3.5
"Far North (2007)"	79060	18	2.44444
"Far Off Place, A (1993)"	2045	434	3.37558
"Far Out Isn't Far Enough: The Tomi Ungerer Story (2012)"	113466	2	3.5
"Far Out Man (1990)"	103114	3	3.16667
"Far Side of the Moon, The (Face cachée de la lune, La) (2003)"	27743	31	3.24194
"Fara (1999)"	114963	2	4
"Farah Goes Bang (2013)"	105032	2	3.75
"Faraway, So Close (In weiter Ferne, so nah!) (1993)"	3920	372	3.61694
"Farce of the Penguins (2006)"	49121	12	2.16667
"Fare (2017)"	169682	2	4.25
"Farewell (L'affaire Farewell) (2009)"	82059	63	3.55556
"Farewell Baghdad (2014)"	164653	2	3.75
"Farewell China (1990)"	185079	1	5
"Farewell My Concubine (Ba wang bie ji) (1993)"	446	3991	3.89339
"Farewell to Arms, A (1932)"	976	462	3.51623
"Farewell to Arms, A (1957)"	77141	10	3.45
"Farewell to Matyora (1983)"	118091	5	3.5
"Farewell to the Ark (1984)"	188457	1	4
"Farewell to the King (1989)"	4594	69	2.84058
"Farewell to the Summer Light (1968)"	154190	3	3
"Farewell, Home Sweet Home (Adieu, plancher des vaches!) (1999)"	45845	10	3.1
"Farewell, My Lovely (1975)"	26342	78	3.67949
"Farewell, My Queen (Les adieux à la reine) (2012)"	97388	47	3.35106
"Farewell, The (Abschied - Brechts letzter Sommer) (2000)"	5050	18	1.33333
"Farewells (1958)"	178053	2	3.5
"Fargo (1996)"	608	54341	4.10605
"Farinelli: il castrato (1994)"	242	1134	3.39727
"Farm House (2008)"	117348	7	3.14286
"Farmageddon (2011)"	104239	10	3.45
"Farmer & Chase (1997)"	1166	43	3.34884
"Farmer Al Falfa Sees New York (1916)"	174225	2	2.75
"Farmer's Daughter, The (1947)"	8611	69	3.50725
"Farmer's Wife, The (1928)"	2223	46	2.8913
"Farmland (2014)"	133439	5	3.4
"Farmlands (2018)"	192275	2	4.25
"Farmyard Symphony (1938)"	182207	1	3.5
"Faro (2013)"	166187	2	2.75
"Farsan (2010)"	79515	15	2.86667
"Farscape: The Peacekeeper Wars (2004)"	63433	492	3.77134
"Farts of Fury (2011)"	165903	1	3
"Fascination (1979)"	137365	16	2.96875
"Fascisti su Marte (2006)"	162892	5	3.5
"Fashion (2008)"	153792	22	3.02273
"Fashion King (2014)"	176969	1	2.5
"Fashion Victims (2007)"	140880	8	2.9375
"Fashionista (2016)"	179289	2	3
"Fashions of 1934 (1934)"	125858	2	3
"Fast & Furious (Fast and the Furious 4, The) (2009)"	67923	2468	3.21475
"Fast & Furious 6 (Fast and the Furious 6, The) (2013)"	102716	2014	3.29667
"Fast and Furry-Ous (1949)"	174085	10	3.6
"Fast and Loose (1939)"	119772	1	2
"Fast and the Furious, The (1955)"	69945	87	2.66667
"Fast and the Furious, The (2001)"	4369	10216	2.93721
"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)"	46335	2634	2.86295
"Fast Company (1979)"	177531	2	2.75
"Fast Convoy (2016)"	190211	1	1.5
"Fast Film (2003)"	188681	4	3.375
"Fast Five (Fast and the Furious 5, The) (2011)"	86644	2494	3.45469
"Fast Food (1989)"	108072	2	2.25
"Fast Food Nation (2006)"	49347	582	3.12543
"Fast Food, Fast Women (2000)"	4307	61	2.89344
"Fast Getaway (1991)"	159700	2	4
"Fast Girl (2008)"	172313	1	3.5
"Fast Girls (2012)"	158982	3	2.5
"Fast Lane (2009)"	74673	4	2.5
"Fast Life (1932)"	99919	1	3
"Fast Runner, The (Atanarjuat) (2001)"	5417	684	3.80629
